identifier,description,Justification,Justification_clustered,Salutation,Closing,Self-reference,image,language,format,Script,Material,Business Type,Title,date,latitude,longitude,lat/long,spatial coverage,dcterms:creator,comment
20201205_161058.jpg,,,,,,,,Hebrew,,,,,"2020-12-05 - תל אביב - יפו, הצפון הישן - החלק הצפוני",2020-12-05,32.0891966,34.7754585,32.0891966/34.77545849972222,"סופר יודה, דיזנגוף, תל אביב - יפו, הצפון הישן - החלק הצפוני, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20201205_161107.jpg,,,,,,,,Hebrew,,,,,"2020-12-05 - תל אביב - יפו, הצפון הישן - החלק הצפוני",2020-12-05,32.0891966,34.7754585,32.0891966/34.77545849972222,"סופר יודה, דיזנגוף, תל אביב - יפו, הצפון הישן - החלק הצפוני, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20201205_161130.jpg,,,,,,,,Hebrew,,,,,"2020-12-05 - תל אביב - יפו, הצפון הישן - החלק הצפוני",2020-12-05,32.0891966,34.7754585,32.0891966/34.77545849972222,"סופר יודה, דיזנגוף, תל אביב - יפו, הצפון הישן - החלק הצפוני, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20201205_161137.jpg,,,,,,,,Hebrew,,,,,"2020-12-05 - תל אביב - יפו, הצפון הישן - החלק הצפוני",2020-12-05,32.0891966,34.7754585,32.0891966/34.77545849972222,"סופר יודה, דיזנגוף, תל אביב - יפו, הצפון הישן - החלק הצפוני, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20201205_161155.jpg,,,,,,,,Hebrew,,,,,"2020-12-05 - תל אביב - יפו, הצפון הישן - החלק הצפוני",2020-12-05,32.0891966,34.7754585,32.0891966/34.77545849972222,"סופר יודה, דיזנגוף, תל אביב - יפו, הצפון הישן - החלק הצפוני, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20201205_161200.jpg,,,,,,,,Hebrew,,,,,"2020-12-05 - תל אביב - יפו, הצפון הישן - החלק הצפוני",2020-12-05,32.0891966,34.7754585,32.0891966/34.77545849972222,"סופר יודה, דיזנגוף, תל אביב - יפו, הצפון הישן - החלק הצפוני, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20201205_161215.jpg,,,,,,,,Hebrew,,,,,"2020-12-05 - תל אביב - יפו, הצפון הישן - החלק הצפוני",2020-12-05,32.0902888,34.7757252,32.0902888/34.775725199722224,"223, דיזנגוף, תל אביב - יפו, הצפון הישן - החלק הצפוני, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20201205_162318.jpg,,,,,,,,Hebrew,,,,,"2020-12-05 - בזל, תל אביב - יפו",2020-12-05,32.0899434,34.7789496,32.0899434/34.778949599722225,"לאטה, 34, בזל, תל אביב - יפו, הצפון הישן - החלק הצפוני, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20201205_162331.jpg,,,,,,,,Hebrew,,,,,"2020-12-05 - בזל, תל אביב - יפו",2020-12-05,32.0899434,34.7789496,32.0899434/34.778949599722225,"לאטה, 34, בזל, תל אביב - יפו, הצפון הישן - החלק הצפוני, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20201205_162341.jpg,,,,,,,,Hebrew,,,,,"2020-12-05 - בזל, תל אביב - יפו",2020-12-05,32.0899434,34.7789496,32.0899434/34.778949599722225,"לאטה, 34, בזל, תל אביב - יפו, הצפון הישן - החלק הצפוני, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20201205_162501.jpg,,,,,,,,Hebrew,,,,,"2020-12-05 - תל אביב - יפו, הצפון הישן - החלק הצפוני",2020-12-05,32.0899978,34.7791292,32.08999779972223/34.77912919972222,"33, בזל, תל אביב - יפו, הצפון הישן - החלק הצפוני, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20201205_162510.jpg,,,,,,,,Hebrew,,,,,"2020-12-05 - תל אביב - יפו, הצפון הישן - החלק הצפוני",2020-12-05,32.0899978,34.7791292,32.08999779972223/34.77912919972222,"33, בזל, תל אביב - יפו, הצפון הישן - החלק הצפוני, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20201205_162522.jpg,,,,,,,,Hebrew,,,,,"2020-12-05 - השל""ה, תל אביב - יפו",2020-12-05,32.0899702,34.7792713,32.0899702/34.77927129972222,"Boutique Noemi, 33, השל""ה, תל אביב - יפו, הצפון הישן - החלק הצפוני, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, 60000, ישראל",Yael Netzer,
20201205_162531.jpg,,,,,,,,Hebrew,,,,,"2020-12-05 - השל""ה, תל אביב - יפו",2020-12-05,32.0899702,34.7792713,32.0899702/34.77927129972222,"Boutique Noemi, 33, השל""ה, תל אביב - יפו, הצפון הישן - החלק הצפוני, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, 60000, ישראל",Yael Netzer,
20201205_162548.jpg,,,,,,,,Hebrew,,,,,"2020-12-05 - השל""ה, תל אביב - יפו",2020-12-05,32.0899702,34.7792713,32.0899702/34.77927129972222,"Boutique Noemi, 33, השל""ה, תל אביב - יפו, הצפון הישן - החלק הצפוני, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, 60000, ישראל",Yael Netzer,
20201205_162559.jpg,,,,,,,,Hebrew,,,,,"2020-12-05 - השל""ה, תל אביב - יפו",2020-12-05,32.0899702,34.7792713,32.0899702/34.77927129972222,"Boutique Noemi, 33, השל""ה, תל אביב - יפו, הצפון הישן - החלק הצפוני, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, 60000, ישראל",Yael Netzer,
20201205_162608.jpg,,,,,,,,Hebrew,,,,,"2020-12-05 - השל""ה, תל אביב - יפו",2020-12-05,32.0899702,34.7792713,32.0899702/34.77927129972222,"Boutique Noemi, 33, השל""ה, תל אביב - יפו, הצפון הישן - החלק הצפוני, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, 60000, ישראל",Yael Netzer,
20201205_162640.jpg,,,,,,,,Hebrew,,,,,"2020-12-05 - תל אביב - יפו, הצפון הישן - החלק הצפוני",2020-12-05,32.090567,34.779342,32.090567/34.77934199972222,"5, השל""ה, תל אביב - יפו, הצפון הישן - החלק הצפוני, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20201205_162750.jpg,,,,,,,,Hebrew,,,,,"2020-12-05 - תל אביב - יפו, הצפון הישן - החלק הצפוני",2020-12-05,32.0907423,34.7793724,32.0907423/34.77937239972222,"2א, השל""ה, תל אביב - יפו, הצפון הישן - החלק הצפוני, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20201205_162758.jpg,,,,,,,,Hebrew,,,,,"2020-12-05 - תל אביב - יפו, הצפון הישן - החלק הצפוני",2020-12-05,32.0907423,34.7793724,32.0907423/34.77937239972222,"2א, השל""ה, תל אביב - יפו, הצפון הישן - החלק הצפוני, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20201205_162818.jpg,,,,,,,,Hebrew,,,,,"2020-12-05 - תל אביב - יפו, הצפון הישן - החלק הצפוני",2020-12-05,32.0907423,34.7793724,32.0907423/34.77937239972222,"2א, השל""ה, תל אביב - יפו, הצפון הישן - החלק הצפוני, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20201205_162842.jpg,,,,,,,,Hebrew,,,,,"2020-12-05 - תל אביב - יפו, הצפון הישן - החלק הצפוני",2020-12-05,32.0907423,34.7793724,32.0907423/34.77937239972222,"2א, השל""ה, תל אביב - יפו, הצפון הישן - החלק הצפוני, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20201205_162851.jpg,,,,,,,,Hebrew,,,,,"2020-12-05 - תל אביב - יפו, הצפון הישן - החלק הצפוני",2020-12-05,32.0907423,34.7793724,32.0907423/34.77937239972222,"2א, השל""ה, תל אביב - יפו, הצפון הישן - החלק הצפוני, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20201205_162923.jpg,,,,,,,,Hebrew,,,,,"2020-12-05 - תל אביב - יפו, הצפון הישן - החלק הצפוני",2020-12-05,32.0907423,34.7793724,32.0907423/34.77937239972222,"2א, השל""ה, תל אביב - יפו, הצפון הישן - החלק הצפוני, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20201205_162940.jpg,,,,,,,,Hebrew,,,,,"2020-12-05 - תל אביב - יפו, הצפון הישן - החלק הצפוני",2020-12-05,32.0907423,34.7793724,32.0907423/34.77937239972222,"2א, השל""ה, תל אביב - יפו, הצפון הישן - החלק הצפוני, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20201205_162959.jpg,,,,,,,,Hebrew,,,,,"2020-12-05 - תל אביב - יפו, הצפון הישן - החלק הצפוני",2020-12-05,32.0907423,34.7793724,32.0907423/34.77937239972222,"2א, השל""ה, תל אביב - יפו, הצפון הישן - החלק הצפוני, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20201205_163007.jpg,,,,,,,,Hebrew,,,,,"2020-12-05 - תל אביב - יפו, הצפון הישן - החלק הצפוני",2020-12-05,32.0907423,34.7793724,32.0907423/34.77937239972222,"2א, השל""ה, תל אביב - יפו, הצפון הישן - החלק הצפוני, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20201205_163214.jpg,,,,,,,,,,,,,"2020-12-05 - תל אביב - יפו, הצפון הישן - החלק הצפוני",2020-12-05,32.0914373,34.7796076,32.0914373/34.77960759972222,"11, עובדיה מברטנורה, תל אביב - יפו, הצפון הישן - החלק הצפוני, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20201205_164333.jpg,,,,,,,,Hebrew,,,,,"2020-12-05 - תל אביב - יפו, הצפון הישן - החלק הדרומי",2020-12-05,32.0903968,34.7758706,32.0903968/34.77587059972222,"248, דיזנגוף, תל אביב - יפו, הצפון הישן - החלק הדרומי, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20201205_164712.jpg,,,,,,,,Hebrew,,,,,"2020-12-05 - תל אביב - יפו, הצפון הישן - החלק הצפוני",2020-12-05,32.0904825,34.7741678,32.0904825/34.7741678,"204, בן יהודה, תל אביב - יפו, הצפון הישן - החלק הצפוני, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20201205_164829.jpg,,,,,,,,English,,,,,"2020-12-05 - תל אביב - יפו, הצפון הישן - החלק הצפוני",2020-12-05,32.0904825,34.7741678,32.0904825/34.7741678,"204, בן יהודה, תל אביב - יפו, הצפון הישן - החלק הצפוני, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20201205_164835.jpg,,,,,,,,Hebrew,,,,,"2020-12-05 - תל אביב - יפו, הצפון הישן - החלק הצפוני",2020-12-05,32.0904825,34.7741678,32.0904825/34.7741678,"204, בן יהודה, תל אביב - יפו, הצפון הישן - החלק הצפוני, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20201205_164905.jpg,,,,,,,,Hebrew,,,,,"2020-12-05 - תל אביב - יפו, הצפון הישן - החלק הצפוני",2020-12-05,32.0898231,34.7736578,32.089823099722224/34.7736578,"173, בן יהודה, תל אביב - יפו, הצפון הישן - החלק הצפוני, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20201205_164956.jpg,,,,,,,,Hebrew,,,,,"2020-12-05 - תל אביב - יפו, הצפון הישן - החלק הצפוני",2020-12-05,32.0898231,34.7736578,32.089823099722224/34.7736578,"173, בן יהודה, תל אביב - יפו, הצפון הישן - החלק הצפוני, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20201205_165026.jpg,,,,,,,,Hebrew,,,,,"2020-12-05 - תל אביב - יפו, הצפון הישן - החלק הצפוני",2020-12-05,32.0898231,34.7736578,32.089823099722224/34.7736578,"173, בן יהודה, תל אביב - יפו, הצפון הישן - החלק הצפוני, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20201205_165055.jpg,,,,,,,,Hebrew,,,,,"2020-12-05 - בן יהודה, תל אביב - יפו",2020-12-05,32.0882793,34.7735387,32.0882793/34.773538699999996,"Shila, 182, בן יהודה, תל אביב - יפו, הצפון הישן - החלק הצפוני, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20201205_165137.jpg,,,,,,,,Hebrew,,,,,"2020-12-05 - תל אביב - יפו, הצפון הישן - החלק הצפוני",2020-12-05,32.0886954,34.7733311,32.088695399722226/34.77333109972222,"2, בן יהודה, תל אביב - יפו, הצפון הישן - החלק הצפוני, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20201206_100557.jpg,,,,,,,,Hebrew,,,,,"2020-12-06 - תל אביב - יפו, הצפון החדש",2020-12-06,32.0836982,34.7815455,32.0836982/34.78154549972222,"102, אבן גבירול, תל אביב - יפו, הצפון החדש, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20201206_100640.jpg,,,,,,,,Hebrew,,,,,"2020-12-06 - אבן גבירול, תל אביב - יפו",2020-12-06,32.0834941,34.7818918,32.0834941/34.781891799722224,"אמורה מיו, 100, אבן גבירול, תל אביב - יפו, הצפון החדש, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20201206_100655.jpg,,,,,,,,Hebrew,,,,,"2020-12-06 - תל אביב - יפו, הצפון החדש",2020-12-06,32.0833402,34.7818939,32.0833402/34.78189389972222,"11, שטרוק, תל אביב - יפו, הצפון החדש, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20201206_100701.jpg,,,,,,,,Hebrew,,,,,"2020-12-06 - תל אביב - יפו, הצפון החדש",2020-12-06,32.0833052,34.781898,32.083305199722226/34.78189799972222,"11, שטרוק, תל אביב - יפו, הצפון החדש, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20201206_100709.jpg,,,,,,,,Hebrew,,,,,"2020-12-06 - תל אביב - יפו, הצפון החדש",2020-12-06,32.0832325,34.7819068,32.0832325/34.7819068,"11, שטרוק, תל אביב - יפו, הצפון החדש, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20201206_100735.jpg,,,,,,,,Hebrew,,,,,"2020-12-06 - תל אביב - יפו, הצפון החדש",2020-12-06,32.0829502,34.7818894,32.08295019972223/34.781889399722225,"7, שטרוק, תל אביב - יפו, הצפון החדש, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20201206_100741.jpg,,,,,,,,Hebrew,,,,,"2020-12-06 - תל אביב - יפו, הצפון החדש",2020-12-06,32.0828938,34.781915,32.0828938/34.78191499972222,"7, שטרוק, תל אביב - יפו, הצפון החדש, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20201206_100758.jpg,,,,,,,,Hebrew,,,,,"2020-12-06 - תל אביב - יפו, הצפון החדש",2020-12-06,32.0828004,34.7820796,32.0828004/34.782079599999996,"5, שטרוק, תל אביב - יפו, הצפון החדש, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20201206_100804.jpg,,,,,,,,Hebrew,,,,,"2020-12-06 - תל אביב - יפו, הצפון החדש",2020-12-06,32.0827925,34.7821004,32.082792499722224/34.78210039972222,"5, שטרוק, תל אביב - יפו, הצפון החדש, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20201206_100827.jpg,,,,,,,,Hebrew,,,,,"2020-12-06 - תל אביב - יפו, הצפון החדש",2020-12-06,32.0826961,34.782156,32.08269609972223/34.782156,"4, שטרוק, תל אביב - יפו, הצפון החדש, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20201206_100835.jpg,,,,,,,,Hebrew,,,,,"2020-12-06 - תל אביב - יפו, הצפון החדש",2020-12-06,32.0826534,34.7821921,32.082653399722226/34.782192099999996,"4, שטרוק, תל אביב - יפו, הצפון החדש, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20201206_100853.jpg,,,,,,,,Hebrew,,,,,"2020-12-06 - תל אביב - יפו, הצפון החדש",2020-12-06,32.0825293,34.7822046,32.082529299722225/34.78220459972222,"2, שטרוק, תל אביב - יפו, הצפון החדש, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20201206_100943.jpg,,,,,,,,Hebrew,,,,,"2020-12-06 - תל אביב - יפו, הצפון החדש",2020-12-06,32.0821178,34.7816121,32.082117799722226/34.781612099722224,"2, רמברנדט, תל אביב - יפו, הצפון החדש, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20201206_100956.jpg,,,,,,,,Hebrew,,,,,"2020-12-06 - תל אביב - יפו, הצפון החדש",2020-12-06,32.0820036,34.7816603,32.0820036/34.78166029972222,"2, רמברנדט, תל אביב - יפו, הצפון החדש, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20201206_101009.jpg,,,,,,,,Hebrew,,,,,"2020-12-06 - תל אביב - יפו, הצפון החדש",2020-12-06,32.0819001,34.7817171,32.081900099722226/34.7817171,"4, רמברנדט, תל אביב - יפו, הצפון החדש, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20201206_101020.jpg,,,,,,,,Hebrew,,,,,"2020-12-06 - תל אביב - יפו, הצפון החדש",2020-12-06,32.0818363,34.7817494,32.08183629972223/34.7817494,"3, דוד בלוך, תל אביב - יפו, הצפון החדש, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20201206_101125.jpg,,,,,,,,Hebrew,,,,,"2020-12-06 - תל אביב - יפו, הצפון החדש",2020-12-06,32.0810752,34.7816163,32.0810752/34.781616299999996,"76, אבן גבירול, תל אביב - יפו, הצפון החדש, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20201206_101152.jpg,,,,,,,,Hebrew,,,,,"2020-12-06 - הצפון החדש - החלק הדרומי, הצפון החדש",2020-12-06,32.0808929,34.7818927,32.0808929/34.7818927,"5, שילה, הצפון החדש - החלק הדרומי, הצפון החדש, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20201206_101713.jpg,,,,,,,,Hebrew,,,,,"2020-12-06 - הצפון הישן - החלק הדרומי, תל אביב-יפו",2020-12-06,32.0798092,34.7812654,32.07980919972223/34.7812654,"אבן גבירול, הצפון החדש - החלק הדרומי, הצפון הישן - החלק הדרומי, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20201206_102432.jpg,,,,,,,,Hebrew,,,,,"2020-12-06 - הצפון החדש - החלק הדרומי, הצפון החדש",2020-12-06,32.0791367,34.7813019,32.07913669972223/34.7813019,"60, אבן גבירול, הצפון החדש - החלק הדרומי, הצפון החדש, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20201209_173808.jpg,,,,,,,,Hebrew,,,,,"2020-12-09 - תל אביב - יפו, פלורנטין",2020-12-09,32.058736,34.76992,32.058735999999996/34.76991999972222,"27, הקישון, תל אביב - יפו, פלורנטין, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20201209_173846.jpg,,,,,,,,Hebrew,,,,,"2020-12-09 - תל אביב - יפו, פלורנטין",2020-12-09,32.0583174,34.7701449,32.05831739972222/34.77014489972222,"31, הקישון, תל אביב - יפו, פלורנטין, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20201211_090445.jpg,,,,,,,,Hebrew,,,,,"2020-12-11 - מנשייה‎, נוה צדק",2020-12-11,32.0669112,34.7708838,32.06691119972223/34.77088379972222,"39, גרוזנברג, מנשייה‎, נוה צדק, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20201211_094528.jpg,,,,,,,,Hebrew,,,,,"2020-12-11 - תל אביב - יפו, לב תל-אביב",2020-12-11,32.0696514,34.7717377,32.069651399722225/34.771737699999996,"11, שינקין, תל אביב - יפו, לב תל-אביב, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20201211_100104.jpg,,,,,,,,Hebrew,,,,,"2020-12-11 - תל אביב - יפו, לב תל-אביב",2020-12-11,32.069531,34.7720932,32.069530999722225/34.7720932,"16, שינקין, תל אביב - יפו, לב תל-אביב, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20201211_100129.jpg,,,,,,,,Hebrew,,,,,"2020-12-11 - תל אביב - יפו, לב תל-אביב",2020-12-11,32.0690154,34.7742495,32.069015399722225/34.774249499999996,"36, שינקין, תל אביב - יפו, לב תל-אביב, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20201215_080222.jpg,,,,,,,,Hebrew,,,paper|printer|mask,,"2020-12-15 - תל גיבורים, בני ברק",2020-12-15,32.0929048,34.8246428,32.09290479972223/34.82464279972223,"7, מצדה, תל גיבורים, בני ברק, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20201216_162914.jpg,,,,,,,,Hebrew,,,,,"2020-12-16 - שוק לוינסקי, פלורנטין",2020-12-16,32.059883,34.7729201,32.05988299972222/34.7729201,"11, זבולון, שוק לוינסקי, פלורנטין, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20201216_170518.jpg,,,,,,,,Hebrew,,,,,"2020-12-16 - נוה צדק, תל אביב-יפו",2020-12-16,32.0575959,34.7642461,32.057595899999995/34.7642461,"שלבים, מנשייה‎, נוה צדק, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20201216_173552.jpg,,,,,,,,Hebrew,,,,,"2020-12-16 - תל אביב - יפו, פלורנטין",2020-12-16,32.057098,34.7677523,32.057097999999996/34.76775229972222,"Ben'z Argentinian Diner, הרב יצחק ידידיה פרנקל, תל אביב - יפו, פלורנטין, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20201216_173629.jpg,,,,,,,,Hebrew,,,,,"2020-12-16 - תל אביב - יפו, פלורנטין",2020-12-16,32.0573019,34.7677658,32.05730189972222/34.76776579972222,"9, הרב יצחק ידידיה פרנקל, תל אביב - יפו, פלורנטין, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20201217_183510.jpg,,,,,,,,Hebrew,,,,,"2020-12-17 - תל אביב - יפו, לב תל-אביב",2020-12-17,32.0708325,34.7781775,32.0708325/34.77817749972222,"126, אחד העם, תל אביב - יפו, לב תל-אביב, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20201217_184907.jpg,,,,,,,,English|Hebrew,,,,,"2020-12-17 - תל אביב - יפו, לב תל-אביב",2020-12-17,32.0697408,34.7712221,32.069740799722226/34.771222099999996,"5, שינקין, תל אביב - יפו, לב תל-אביב, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20201222_170942.jpg,,,,,,,,,,,,,2020--1-2- - Unknown,2020--1-2-,,,,N/A,Yael Netzer,
20201223_172003.jpg,,,,,,,,Hebrew,,,,,"2020-12-23 - תל אביב - יפו, פלורנטין",2020-12-23,32.0586231,34.7680349,32.05862309972222/34.768034899999996,"15, גבולות, תל אביב - יפו, פלורנטין, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20201223_172043.jpg,,,,,,,,Hebrew,,,,,"2020-12-23 - תל אביב - יפו, פלורנטין",2020-12-23,32.0591983,34.7675662,32.05919829972222/34.76756619972222,"6, גבולות, תל אביב - יפו, פלורנטין, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20201223_172104.jpg,,,,,,,,Hebrew,,,,,"2020-12-23 - תל אביב - יפו, פלורנטין",2020-12-23,32.0593002,34.7675706,32.059300199999996/34.76757059972222,"1, גבולות, תל אביב - יפו, פלורנטין, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20201223_181524.jpg,,,,,,,,Hebrew,,,,,"2020-12-23 - תל אביב - יפו, פלורנטין",2020-12-23,32.0559542,34.7695223,32.055954199999995/34.76952229972222,"16, שדרות וושינגטון, תל אביב - יפו, פלורנטין, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20201225_090531.jpg,,,,,,,,Hebrew,,,,,"2020-12-25 - תל אביב - יפו, לב תל-אביב",2020-12-25,32.0639005,34.7717645,32.063900499999995/34.771764499999996,"19, אחד העם, תל אביב - יפו, לב תל-אביב, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20201225_090543.jpg,,,,,,,,Hebrew,,,,,"2020-12-25 - תל אביב - יפו, לב תל-אביב",2020-12-25,32.0639005,34.7717645,32.063900499999995/34.771764499999996,"19, אחד העם, תל אביב - יפו, לב תל-אביב, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20201225_090738.jpg,,,,,,,,Hebrew,hand written,cursive,paper|pen|mask,,"2020-12-25 - נחלת בנימין, תל אביב - יפו",2020-12-25,32.0648408,34.7710572,32.06484079972222/34.7710572,"טיב טעם, 47, נחלת בנימין, תל אביב - יפו, לב תל-אביב, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20201225_091245.jpg,,,,,,,,Hebrew,,,,,"2020-12-25 - תל אביב - יפו, לב תל-אביב",2020-12-25,32.0670343,34.7695534,32.0670343/34.76955339972222,"19, שפ""ר, תל אביב - יפו, לב תל-אביב, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20201226_132645.jpg,,,,,,,,,,,,,"2020-12-26 - קרית יהודית אזור מלאכה, באר שבע",2020-12-26,31.2242656,34.8004654,31.22426559972222/34.8004654,"אליעזר וצילה מרגולין, אזור מלאכה קריית יהודית, קרית יהודית אזור מלאכה, באר שבע, נפת באר שבע, מחוז הדרום, ישראל",Yael Netzer,
20201226_133228.jpg,,,,,,,,Hebrew,,,,,"2020-12-26 - באר שבע, נפת באר שבע",2020-12-26,31.2248749,34.8023333,31.22487489972222/34.802333299999994,"אזור מלאכה קריית יהודית, קרית יהודית אזור מלאכה, באר שבע, נפת באר שבע, מחוז הדרום, ישראל",Yael Netzer,
20201226_222907.jpg,,,,,,,,Hebrew,,,,,"2020-12-26 - תל אביב - יפו, פלורנטין",2020-12-26,32.060704,34.7722816,32.060703999999994/34.77228159972222,"35, יפו, תל אביב - יפו, פלורנטין, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20201229_160620.jpg,,,,,,,,Hebrew,,,cardboard|marker pen,,"2020-12-29 - תל אביב - יפו, פלורנטין",2020-12-29,32.0604636,34.7702739,32.06046359972222/34.77027389972222,"32, יפו, תל אביב - יפו, פלורנטין, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
